season,position,train_mse,val_mse,test_mse,train_mae,val_mae,test_mae,verbose,window_size,kernel_size,num_filters,num_dense,conv_activation,dense_activation,drop_low_playtime,low_playtime_cutoff,optimizer,learning_rate,loss,metrics,regularization,early_stopping,tolerance,patience,standardize,amt_num_features
"['2020-21', '2021-22']",FWD,3.4614830017089844,7.4958906173706055,5.910089015960693,0.864852249622345,1.506420373916626,1.180232048034668,False,6,4,128,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",FWD,7.6441850662231445,10.379698753356934,8.667414665222168,2.0163004398345947,2.2763524055480957,2.148263931274414,False,6,4,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",FWD,7.665934085845947,9.617213249206543,8.288467407226562,1.785797119140625,2.049988031387329,1.7918370962142944,False,6,4,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",FWD,6.598118782043457,10.576286315917969,12.093171119689941,1.634426474571228,2.1040124893188477,2.2785818576812744,False,6,4,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",FWD,6.62014102935791,10.296588897705078,12.62433910369873,1.4365984201431274,1.8939112424850464,1.972612738609314,False,6,4,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",FWD,4.642759799957275,6.4217987060546875,4.013930797576904,1.066001057624817,1.3160130977630615,0.9526460766792297,False,6,4,128,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",FWD,4.7928547859191895,4.652673721313477,6.195649147033691,1.1729862689971924,1.0627965927124023,1.1809860467910767,False,6,4,128,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",FWD,4.479306697845459,5.997568607330322,6.509788513183594,1.1628226041793823,1.396812915802002,1.5295547246932983,False,6,4,128,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",FWD,3.874565601348877,6.955379009246826,6.381657123565674,0.9782111048698425,1.3887155055999756,1.1867865324020386,False,6,4,128,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",FWD,8.510826110839844,7.14006233215332,11.005681991577148,1.958716630935669,1.823754072189331,2.2097482681274414,False,6,4,128,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",FWD,7.45046329498291,10.191203117370605,10.444856643676758,1.7919642925262451,2.270468235015869,2.1025350093841553,False,6,4,128,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",FWD,6.438899993896484,12.237126350402832,10.226494789123535,1.6580711603164673,2.3278021812438965,2.0750133991241455,False,6,4,128,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",FWD,5.418615818023682,11.399530410766602,15.532413482666016,1.3310368061065674,2.0972483158111572,2.4760630130767822,False,6,4,128,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",FWD,5.591769695281982,4.166060447692871,3.5462965965270996,1.302331805229187,1.0381985902786255,0.9711247086524963,False,6,4,256,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",FWD,4.604493141174316,5.534582138061523,4.285333156585693,1.1269623041152954,1.1861268281936646,1.0280731916427612,False,6,4,256,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",FWD,4.268857479095459,6.1325788497924805,4.774781227111816,1.0679408311843872,1.244582176208496,1.139108419418335,False,6,4,256,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",FWD,4.270450592041016,7.325465202331543,7.467599391937256,1.0149832963943481,1.2973333597183228,1.2423204183578491,False,6,4,256,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",FWD,8.097206115722656,10.981204986572266,6.702108383178711,1.8522844314575195,2.155442237854004,1.7094669342041016,False,6,4,256,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",FWD,7.686454772949219,9.1522855758667,8.697868347167969,1.8602347373962402,1.9239826202392578,1.8859853744506836,False,6,4,256,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",FWD,6.98917293548584,9.99307632446289,12.056138038635254,1.603318452835083,1.921727180480957,2.1131975650787354,False,6,4,256,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",FWD,5.773022174835205,10.944865226745605,14.052284240722656,1.5474921464920044,2.250931978225708,2.420785665512085,False,6,4,256,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",FWD,4.773669242858887,4.493025779724121,6.329308032989502,1.1152459383010864,1.1309090852737427,1.2422722578048706,False,6,4,256,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",FWD,4.74172306060791,4.812036991119385,5.778117656707764,1.1035789251327515,1.1087796688079834,1.1884803771972656,False,6,4,256,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",FWD,4.767700672149658,4.022193431854248,6.251070976257324,1.2157690525054932,0.9730515480041504,1.3546913862228394,False,6,4,256,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",FWD,4.825990200042725,4.588655471801758,5.0552167892456055,1.152966022491455,1.036285638809204,1.1804792881011963,False,6,4,256,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",FWD,9.407435417175293,7.63254451751709,7.742827892303467,2.0380680561065674,1.9205851554870605,2.0213842391967773,False,6,4,256,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",FWD,7.996942520141602,9.184049606323242,10.41913890838623,1.954452395439148,2.1223220825195312,2.2124993801116943,False,6,4,256,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",FWD,6.876185417175293,10.701496124267578,8.683892250061035,1.780117392539978,2.140239953994751,1.9823228120803833,False,6,4,256,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",FWD,4.671817779541016,15.24746322631836,15.576875686645508,1.220587134361267,2.481961965560913,2.4702653884887695,False,6,4,256,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",FWD,4.298586368560791,6.289947986602783,5.713992595672607,1.1103545427322388,1.3605237007141113,1.3735790252685547,False,6,4,256,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",FWD,5.258739471435547,3.7759804725646973,5.062234401702881,1.2068874835968018,0.9145733118057251,1.1953526735305786,False,6,4,256,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",FWD,4.442430019378662,5.970369815826416,5.873806953430176,1.0591074228286743,1.2181282043457031,1.2291921377182007,False,6,4,256,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",FWD,4.444690704345703,6.326880931854248,6.517118453979492,0.980401873588562,1.2186909914016724,1.301936149597168,False,6,4,256,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",FWD,7.767483711242676,11.811155319213867,6.878106117248535,1.9965263605117798,2.3427507877349854,1.8437870740890503,False,6,4,256,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",FWD,6.627448558807373,11.599425315856934,10.001608848571777,1.6253490447998047,2.127850294113159,2.0164151191711426,False,6,4,256,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",FWD,7.065159320831299,13.721750259399414,13.195557594299316,1.7329915761947632,2.4318313598632812,2.268101453781128,False,6,4,256,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",FWD,5.131502628326416,15.560464859008789,12.975593566894531,1.2785815000534058,2.436250686645508,2.1364550590515137,False,6,4,256,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",FWD,4.893004417419434,4.80539608001709,4.423458099365234,1.1921992301940918,1.10672128200531,1.1633484363555908,False,9,1,64,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",FWD,3.6059365272521973,7.311896324157715,4.666102886199951,0.9977604150772095,1.401789903640747,1.180428385734558,False,9,1,64,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",FWD,4.445695877075195,4.499475955963135,6.258988380432129,1.063719391822815,1.136600375175476,1.3018008470535278,False,9,1,64,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",FWD,3.5001583099365234,6.8452043533325195,5.400132656097412,0.910719096660614,1.2970658540725708,1.127199411392212,False,9,1,64,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",FWD,8.345992088317871,7.791498184204102,9.394813537597656,2.0216546058654785,1.93483304977417,2.029604911804199,False,9,1,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",FWD,7.208531856536865,10.363238334655762,9.409611701965332,1.9101909399032593,2.2916464805603027,2.148547649383545,False,9,1,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",FWD,6.231451511383057,10.30602741241455,11.014018058776855,1.6216647624969482,2.1332459449768066,2.137232780456543,False,9,1,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",FWD,5.03131103515625,13.996171951293945,11.643227577209473,1.2743425369262695,2.370321035385132,2.057722806930542,False,9,1,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",FWD,5.167634010314941,3.541663885116577,6.384204864501953,1.13217031955719,0.8816413879394531,1.2255737781524658,False,9,1,64,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",FWD,4.544266223907471,5.183910369873047,4.624024868011475,1.1531449556350708,1.149122953414917,1.1967922449111938,False,9,1,64,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",FWD,3.905963897705078,6.089914321899414,6.609692573547363,0.9569213390350342,1.2042169570922852,1.2130568027496338,False,9,1,64,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",FWD,4.272127628326416,5.379620552062988,4.7177557945251465,1.1112265586853027,1.1950130462646484,1.2208765745162964,False,9,1,64,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",FWD,8.596467018127441,7.435070037841797,9.918023109436035,1.9579850435256958,1.815216064453125,1.9983410835266113,False,9,1,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",FWD,6.905417442321777,11.441766738891602,8.32384204864502,1.6441529989242554,2.05275297164917,1.879188060760498,False,9,1,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",FWD,7.344916343688965,9.944435119628906,7.917373180389404,1.661594033241272,1.9490797519683838,1.6659739017486572,False,9,1,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",FWD,4.9712138175964355,12.008543014526367,11.947273254394531,1.3752433061599731,2.241000175476074,2.254131317138672,False,9,1,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",FWD,5.739419460296631,3.416485071182251,4.2028069496154785,1.344160556793213,0.9557709693908691,1.0495238304138184,False,9,1,64,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",FWD,4.427921295166016,5.506715297698975,5.905294418334961,1.0339640378952026,1.1548346281051636,1.2109652757644653,False,9,1,64,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",FWD,4.330898284912109,6.621495246887207,4.717582702636719,0.9628725051879883,1.38227379322052,1.0167946815490723,False,9,1,64,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",FWD,3.957693099975586,6.456399440765381,6.390993118286133,0.9237467050552368,1.307218074798584,1.185805320739746,False,9,1,64,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",FWD,8.543272018432617,7.647847652435303,10.119756698608398,1.9652968645095825,1.9096119403839111,2.075127363204956,False,9,1,64,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",FWD,6.611932277679443,11.454471588134766,8.435859680175781,1.5710057020187378,2.1903295516967773,1.8647600412368774,False,9,1,64,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",FWD,7.049656867980957,9.550694465637207,10.760910034179688,1.7060213088989258,1.9694069623947144,2.149427890777588,False,9,1,64,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",FWD,5.27324914932251,12.936607360839844,16.321590423583984,1.4815144538879395,2.4421918392181396,2.576197385787964,False,9,1,64,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",FWD,5.051409721374512,4.791933536529541,4.636293411254883,1.3345136642456055,1.247876763343811,1.3731085062026978,False,9,1,128,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",FWD,4.705652236938477,4.613725662231445,5.259955406188965,1.203271746635437,1.1213518381118774,1.3231478929519653,False,9,1,128,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",FWD,4.316638946533203,5.362980365753174,5.379791259765625,1.0445680618286133,1.2127069234848022,1.2390713691711426,False,9,1,128,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",FWD,4.262041091918945,4.590577125549316,7.375022888183594,0.9834337830543518,1.056357741355896,1.360581398010254,False,9,1,128,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",FWD,8.101523399353027,10.107148170471191,7.754849910736084,1.8080389499664307,2.0756924152374268,1.7227134704589844,False,9,1,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",FWD,6.972312927246094,10.672465324401855,10.023798942565918,1.8195018768310547,2.161820888519287,2.153843641281128,False,9,1,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",FWD,7.95506477355957,9.451716423034668,7.547690391540527,1.963718056678772,2.049802780151367,1.91574227809906,False,9,1,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",FWD,4.8934760093688965,13.479841232299805,13.746259689331055,1.3170559406280518,2.240485429763794,2.3315255641937256,False,9,1,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",FWD,5.295917510986328,4.228122234344482,4.894174098968506,1.1289842128753662,1.1108386516571045,1.1581820249557495,False,9,1,128,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",FWD,4.163942337036133,6.464371204376221,5.156749248504639,0.9034370183944702,1.3215659856796265,1.0858664512634277,False,9,1,128,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",FWD,4.322931289672852,4.816813945770264,6.509052276611328,1.1196168661117554,1.1445937156677246,1.2945221662521362,False,9,1,128,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",FWD,3.7435920238494873,7.02030086517334,5.895135402679443,0.8940879702568054,1.294655203819275,1.188857913017273,False,9,1,128,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",FWD,9.594313621520996,5.947133541107178,8.850107192993164,2.0147621631622314,1.6418074369430542,2.008622884750366,False,9,1,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",FWD,7.122912883758545,11.131885528564453,9.635549545288086,1.7062300443649292,2.081766128540039,1.9828028678894043,False,9,1,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",FWD,6.102775573730469,11.529952049255371,12.957525253295898,1.460808515548706,2.071286916732788,2.172896146774292,False,9,1,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",FWD,6.600248336791992,10.317242622375488,9.98915958404541,1.5369672775268555,1.9007902145385742,1.906442642211914,False,9,1,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",FWD,4.959256649017334,5.472057819366455,5.107418060302734,1.1192904710769653,1.271668553352356,1.1197887659072876,False,9,1,128,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",FWD,4.7440361976623535,5.391804218292236,5.4738898277282715,1.0883804559707642,1.142530918121338,1.0769160985946655,False,9,1,128,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",FWD,5.177957534790039,4.5443115234375,6.4283881187438965,1.1949788331985474,1.0747747421264648,1.3849575519561768,False,9,1,128,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",FWD,4.086437702178955,6.235071659088135,6.476687431335449,1.018617868423462,1.3599951267242432,1.4696584939956665,False,9,1,128,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",FWD,8.80444622039795,9.48267936706543,7.571442127227783,2.0583548545837402,2.178171157836914,1.9348714351654053,False,9,1,128,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",FWD,7.56812858581543,10.712737083435059,9.559494972229004,1.8580409288406372,2.2296626567840576,2.064410924911499,False,9,1,128,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",FWD,6.871612071990967,12.0003023147583,8.64653205871582,1.6333229541778564,2.109293222427368,1.8335216045379639,False,9,1,128,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",FWD,7.972042560577393,8.427082061767578,10.445425033569336,1.8360596895217896,1.9276236295700073,2.134598731994629,False,9,1,128,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",FWD,4.914577960968018,5.35352087020874,4.28853178024292,1.203242540359497,1.3328478336334229,1.1924059391021729,False,9,1,256,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",FWD,5.214609146118164,3.5213139057159424,5.527431964874268,1.2572742700576782,0.8346152305603027,1.236350655555725,False,9,1,256,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",FWD,4.398158073425293,6.156370639801025,4.312635898590088,1.0676701068878174,1.2167450189590454,1.060033917427063,False,9,1,256,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",FWD,4.504225730895996,5.812016487121582,5.188507556915283,0.979995608329773,1.0605072975158691,1.114819049835205,False,9,1,256,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",FWD,8.452471733093262,8.811605453491211,8.697196960449219,2.0388870239257812,1.9503529071807861,2.1335158348083496,False,9,1,256,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",FWD,7.1550397872924805,10.408246040344238,11.617145538330078,1.7359570264816284,2.0837483406066895,2.154080390930176,False,9,1,256,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",FWD,6.552690505981445,9.662850379943848,11.978500366210938,1.5106154680252075,1.868770956993103,2.136107921600342,False,9,1,256,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",FWD,7.610689163208008,10.366435050964355,10.331137657165527,1.6209381818771362,1.91728937625885,1.965338945388794,False,9,1,256,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",FWD,5.370424747467041,4.725456237792969,5.195929050445557,1.188208818435669,1.213526964187622,1.1650694608688354,False,9,1,256,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",FWD,4.984180927276611,4.791343688964844,5.632381439208984,1.1171671152114868,1.0170432329177856,1.2006388902664185,False,9,1,256,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",FWD,4.223910808563232,6.052569389343262,6.035633087158203,1.1416844129562378,1.3549532890319824,1.3180363178253174,False,9,1,256,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",FWD,4.331811904907227,6.555205821990967,4.982723712921143,1.0331965684890747,1.368117332458496,1.2547539472579956,False,9,1,256,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",FWD,7.676575183868408,11.116843223571777,8.799671173095703,1.7432160377502441,2.156810760498047,1.8926790952682495,False,9,1,256,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",FWD,7.859219551086426,8.026045799255371,11.590943336486816,1.7470725774765015,1.7813823223114014,2.11391019821167,False,9,1,256,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",FWD,7.994880199432373,10.175775527954102,7.8046722412109375,1.7953616380691528,2.089454412460327,1.8455126285552979,False,9,1,256,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",FWD,7.2737226486206055,10.411293983459473,13.076171875,1.569029688835144,1.9305174350738525,2.1128501892089844,False,9,1,256,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",FWD,5.655896186828613,5.506223678588867,4.640821933746338,1.1828597784042358,1.2931950092315674,1.1000289916992188,False,9,1,256,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",FWD,4.92015266418457,5.417308807373047,6.169806480407715,1.0629414319992065,1.0515484809875488,1.213004231452942,False,9,1,256,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",FWD,4.7345290184021,6.73360013961792,5.633512496948242,1.1162902116775513,1.3093730211257935,1.199549913406372,False,9,1,256,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",FWD,5.441508769989014,6.204911708831787,6.850467681884766,1.2642292976379395,1.338350534439087,1.395121693611145,False,9,1,256,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",FWD,8.553580284118652,10.027364730834961,9.60700798034668,1.9482405185699463,2.0822527408599854,2.080108165740967,False,9,1,256,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",FWD,8.17470932006836,9.858491897583008,9.475733757019043,1.9318947792053223,2.0777440071105957,2.0349957942962646,False,9,1,256,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",FWD,8.372445106506348,9.000677108764648,8.996100425720215,1.9786003828048706,1.9685816764831543,2.05501127243042,False,9,1,256,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",FWD,7.064376354217529,8.775205612182617,12.701058387756348,1.6674171686172485,1.9154976606369019,2.1385295391082764,False,9,1,256,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",FWD,4.985866069793701,3.58371901512146,5.5829758644104,1.2228468656539917,0.9538376927375793,1.1844419240951538,False,9,2,64,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",FWD,3.7382960319519043,5.619503974914551,7.20346212387085,1.048503041267395,1.2381497621536255,1.5852863788604736,False,9,2,64,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",FWD,2.6248676776885986,9.863486289978027,6.435534954071045,0.7564642429351807,1.6315275430679321,1.2942595481872559,False,9,2,64,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",FWD,3.2524468898773193,7.253154754638672,7.0261101722717285,0.8245947360992432,1.3513412475585938,1.3023334741592407,False,9,2,64,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",FWD,8.18481159210205,7.631302356719971,9.453722953796387,1.9610062837600708,1.891661524772644,2.1132559776306152,False,9,2,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
